file_name,text,source,duration_seconds,remote_url
00011.wav,"Thật là đơn giản để nói là tất nhiên là người yêu thì phải đặc biệt hơn so với bạn bè bình thường. Thế nhưng mà chưa chắc vai trò của tình bạn đã lại kém hơn tình yêu đâu. Chúng ta là loài người, một loài linh trường có tập tính bầy đàn. Chúng ta cần cộng đồng, cần bạn bè, cần hội nhóm. Không phải tự nhiên mà chúng ta rủ nhau đi ăn chung, đi chơi chung. Không phải tự nhiên mà chúng ta tham gia các cái hội nhóm ở trên Facebook.",1,24.88,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/341/audio/audio.wav?Expires=1779855900&Signature=ixg7G2aviMABz6e0~opwDoNE1hA-GFVLfuedeZb34c4clnm7ccfKytdaMjcWbQRqWP0m-rFcnMBlSitZzrLb0qSdIIX7CsF63G6HpVXQ-cGPJVz91FCOw~YgGGaW5~VbnxLOSSyeVJMM4qkA72OGTy626QKCHlZIFtPGiLPGyu8IKYmGzohcfs~Om~xlt2Z3sgXDewE-hiF0RkzX0KcirTe-rd9qglCJBCtB2t0tsF1XK~Rz0WnfgMm~7CXMYB2AlTqEiKdnXPwrbS9qb1D7xOaIo6x5C97D3xpH~YlHtYWOznUTEWv9MkUv5oE8Oeb1wwNyNToAMB-~VeIkCuPHDA__&Key-Pair-Id=K204OQ5RWQVDLD
00012.wav,"Hội những người thích K -pop, hội những mẹ cho con ăn rậm, hội anh em trồng cây, hội chạy bộ cuối tuần, v .v. rất là nhiều. Cũng không phải là tự nhiên mà chúng ta dành nhiều tiếng đồng hồ mỗi ngày để nhìn chăm chăm vào một cái màn hình, xem xem nhau đang làm gì, check in ở đâu, ăn món gì, có sinh không. Mặc dù thực sự là phần lớn những cái điều đó không ảnh hưởng gì đến cuộc sống của chúng ta cả. Con người luôn bị thu hút bởi những yếu tố liên quan đến con người.",1,25.18,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/342/audio/audio.wav?Expires=1779855900&Signature=oM0O-qEYzaJKA6Ui7Q1PSJMDoL3vcnf~DVlcifPggSKETI2pHbZMO~4EbJRsG0KAnvuBxZ1XQ~WenYJ8fkTq-gwiqVU1bANU0sXPvyOv2O~4m6CIoXf2~i0W-IhWGCM6ZwZ3MWoy3VJmu~fmS5XRU~eqzq49rnHZZM7s3t1OkICPN1ksshWTi0HsO1vENhrWsihpRr3Ti2JdUKbO3qvN6VIU6-LYKgW5i2Jhsmtnf1zyvbjikgrSZjgtTU~lSdML8WiE7hFoMkOJviemDthp7Le1Grcqnl-wRDpglQ5M0REAPdwdWvq48b1fr~UqxFCY~I-9w8~rpfdmftb~4tcZlg__&Key-Pair-Id=K204OQ5RWQVDLD
00013.wav,"Rất là nhiều điều mà chúng ta làm, dù có thể chính bản thân mình có thể không thực sự ý thức quá rõ về nguyên nhân đằng sau những hành động ấy. Nhưng mà đến cuối cùng, điều xuất phát từ một động lực ốc rễ là sự kết nối giữa người với người. Mình nghĩ đó chính là lý do khiến mạng xã hội có khả năng thay đổi cả thế giới với một tốc độ chưa từng có như vậy. Chỉ sau một khoảng thời gian rất là ngắn, mạng xã hội thay đổi cách chúng ta liên lạc, cách chúng ta kết nối, cách chúng ta tìm kiếm và tiêu thụ thông tin.",1,28.16,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/343/audio/audio.wav?Expires=1779855900&Signature=zdBtkvb3bTX~WrIn-M8DPe9rWhoejX8OTHxA4y6KrxC1MH7I6MSm6piGYr6343O5yAD-kN7bVpJmxlV7fmhVVSyTbsiZC9LoHtzj~zkNJHlsq1p-Xuy4QDYjbzqxAYrVCe~6K0ME6qObcB0w9mOZtC3mvO2BzNSzuvgrCjNJVzcg6hADIoJ8O6MBwQZUJfF8ARnJ2BJyItrKt7-1Xo4SEVoNl7gyva5noCm1D5PhNX5vES5qhWf9Q-IYp2McJJ7Hz5uY3KfkcCidBHpEO7cJ5atB-9Z~wI6ajhiOeraWeifMnheKWGHBrzYAN~A~EDETOJ5S6Ptef6ZBmSZnGSS-FA__&Key-Pair-Id=K204OQ5RWQVDLD
00014.wav,"Mình rất là nhớ cái cảm giác lạ lùng mà mình có vào cái khoảng thời gian mà mình mới làm quen với mạng internet lần đầu tiên. Nó cũng là một cái điều thú vị vì chỉ có thế hệ của mình trở về trước mới có ở trong ký ức một phiên bản thế giới trước khi mà có internet thôi. Tức là mình có khả năng so sánh cuộc sống của mình trước và sau internet, còn những thế hệ sau mình thì không. Tại vì các bạn ấy sinh ra với internet rồi. Thế thì cái lúc mà mình bắt đầu có internet là cái lúc mà mình khoảng mười mấy tuổi.",1,27.6,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/344/audio/audio.wav?Expires=1779855900&Signature=t1Rew713jPjHehWrYezzAbHX8RHZ~DdbMK3O2EeFc4XikzYLf1aSCYc1hTpLLVzBNZnGCFBC06idMX7m-WsreLUqIK-EQaTXAFAi1RQnmmvAR-mUJh3v4fZDpdzQ8x8p2rla9HmQmTHo9qxN92F8nipqvuFQhG3FJSKAj07Zrpbm36pRP~2~bGV8aMXCcgN~x5jjFTFUWVPFJ5ckIWm976D57bmYW-OnUV7g~QhthzsfaiL31JlF-2GdyJ3s1JUbv5eG-fM7fPuVHZCTxMqFXjLKh1ObsYHc-IvoOy35Dccpa35SSRgA-SxQ2QO2i3CQ3wd5MF0VN8tGkOxLPxEGAg__&Key-Pair-Id=K204OQ5RWQVDLD
00015.wav,"Thì lúc đó hầu hết mọi người chat với nhau bằng Yahoo Messenger, còn trang cá nhân thì gọi là blog Yahoo 360. Thì mỗi người sẽ lập một cái nick Yahoo. Và khi mà chúng ta biết nick của nhau thì là chúng ta sẽ có thể add nick nhau vào danh sách liên lạc. Mỗi khi online thì chúng ta chat chít. Đó là với bạn bè, người quen. Hoặc là cũng không quen nhau đâu. Thế nhưng mà học sinh ca sáng với cả chiều ngồi chung phòng học thì hay kiểu viết bậy cái nick Yahoo lên trên bàn để học sinh ca khác add nick để nói chuyện linh tinh ấy mà.",1,29.34,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/345/audio/audio.wav?Expires=1779855900&Signature=NGITO5olrjCzvqapM~LZuI4ghpfqibtZrTv6nJf-1s~yb9RXIsHWbz~GPY8Ubu~oMjvCp3at~jJHEqsXgRJeLnWAAreIf1tgbZVDBTfSZIpIyBZx1CbJEEfbDGwvU5yy-XyM5j0c39T9b6bi8waTikJdEG42SaK175M8YWtj9B1XPwxXeYU-pSB-499dVIg~6z0FrFuhDAjio-~GMIk7EckCxIbboarn41ZNR0oVR~fKEUdX82pn3GUIma3GNVni8S1-ANVNUFXDiB3gXk2kwT0O1rpnr8suqtwRGodWhqoeb8eppfA7b9TrCguZ51wofiaKem9Usj3DCs4dZAL4SQ__&Key-Pair-Id=K204OQ5RWQVDLD
00016.wav,"Ngoài ra nếu mà bạn muốn bước vào những cái cộng đồng người lạ hẳn thì là Yahoo nó có một cái thứ gọi là chat rooms. Cái phòng chat nó gần giống như là cái trung tâm thương mại ấy. Cũng có khu công nghệ, khu thời trang, khu nhà cửa, chia ra khu này, khu nọ. Thế nhưng mà hầu hết người ta thường là đi tùng lùm thôi. Và bạn thì cũng không phải là ngoại lệ. Chúng ta cùng lang thang trong một cái trung tâm thương mại công cộng và gặp gỡ nhau một cách ngẫu nhiên. Thế thôi.",1,25.78,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/346/audio/audio.wav?Expires=1779855900&Signature=zr5TyBLOLAB0rBGHnn3ckzbJqfHP4LXmPzF1mXfdrTCO1qCTw7E3Vr7MNVqNEsr3uCJvudZ74WBoxJTfecFbjAenvIZoh4k~8TZybVE59FfzFP5MD2733VU496yEEfSsAzoENqwJJmx5QAl3DKCeR4Dg8Ll7lmCSpc-c8sPCPLfEQjRtLYWI1H1oxK43TjvxSMp0c2T6fD5bjh5eXdPKAxdEbSGTHNdmeJUZo97sBkHAVF7OozVGB0RIN2pg5wBgoOCzEA9kgXuFC0KtrlGXUZHaKK-EjqmDZImyqonheLPelyt~3VvOUb2HvcnC-u4PadbgLWagCo~X2ZxoyZOFBA__&Key-Pair-Id=K204OQ5RWQVDLD
00017.wav,Thì nói thật là ngày xưa cũng có những cái phòng chat của Yahoo nó không được đàng hoàng gì lắm. Nó hơi sô bồ và nhiều thành phần phức tạp ở trong đó. Một đứa con gái mười mấy tuổi như mình thì là như một miếng mồi ngon ở trên mạng. Rất là nhiều thứ cần phải đi phòng. Trong số những cái người lạ mà mình từng chat cùng thì là những người đàng hoàng bình thường là có. Mà mở ngoặc với các bạn một sự thật vui nhộn là lão chồng mình cũng là một trong số ấy đấy. Nhưng mà internet mà.,1,27.66,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/347/audio/audio.wav?Expires=1779855900&Signature=EoPnQNmb27xMOuZufcfaM46KAeDgMgLEGVQtBR7ir9JxTD-uYHOGnxKmF37gwlWi-sPp7OzAKKKIZhtVWb8xyrv5jXDsboFtrbXplMKi4SIiyeBBEBgn9jiYIbif2n7i98IlqzBaBjevdE8aGEfLXXmr0hvxLCEGgX3SXxBaYElQZ8tjvfeZWiLdfrjIqQxhojMLXHD9E9CRpIlEDtXQEVH9PULGCMpiyQEYmm9iaToB4N9hb6zAk0-fJwWzHc2jYFqEZCsYbS35jbktmW0wsY~8UhNkSygOCxJGXA89Zm-8YxGra4b1XKJCxAq8UGGn8aIoJ~hSNFsYZ~EeXHWq1Q__&Key-Pair-Id=K204OQ5RWQVDLD
00018.wav,Ngoài cái số ấy ra thì những thành phần với ý đồ xấu nó cũng không hề ít. Nhưng mà thôi tạm thời để chuyện đó sang một bên. Thì ý mình đang muốn nói đến cái việc mà đột nhiên thế giới của mình bự ra gấp một triệu lần so với trước. Khi mà chưa có internet thì lựa chọn bạn bè của mình giới hạn trong trường học là một này. Khu phố mình sống là hai này. Họ hàng ruột thịt là ba này. Bạn bè của bố mẹ anh chị và con cái họ là bốn. Hết.,1,25.06,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/348/audio/audio.wav?Expires=1779855900&Signature=PX3OP8pml3WlM8Awv6CnsiRYxPzeD0SSpVzvBhb0YVx8Aahqbip9gZcnyWKCdIXwY83PNw3YAymrWZ2QaXP6wCdbqaJfYJtRv44M1r0LtzOsIrdzdLo-NMwnIIOlE5aEC8w094v748aCWqqUX6eHigjgayGBrDK5Mg1VSDPV6BKq4ZA5Xjr78fpj3mLuj3moBiYSmD7rEOXXbAZBvRi0n~JExfHCzOUAmIRe~c0AkX-XNGSccwG0OXV7DLsMKh56813QAv9XQhtQBKA57I~P7-sFCFLZ0E7zkgbp8QjY0q~TTfHN6oqnoXqDCe0gZNy07-3Ille1ix0bIFbFUcUjEQ__&Key-Pair-Id=K204OQ5RWQVDLD
00019.wav,Thế nhưng sau khi có internet thì là mình thấy phía ngoài cái bong bóng cuộc sống của mình là cả một thế giới rộng lớn với hàng tỷ người ngoài kia. Và đó là một cảm giác rất lạ. Bởi vì mình biết tương lai mình sẽ bay rất xa và đặt chân đến rất nhiều nơi và mình chưa từng biết và có những người bạn mà mình chưa từng gặp. Và bên cạnh đó thì mình cũng làm quen với một khái niệm mà ở thời điểm đó là hoàn toàn lạ lẫm. Đó là một mối quan hệ bạn bè mà chưa chắc chúng ta đã cần phải trực tiếp gặp mặt nhau.,1,26.46,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/349/audio/audio.wav?Expires=1779855900&Signature=UqeN5Vx1rlip04OmPuuNoVyD1gWN9hQroHF-xRYsySec98JexDE-0xVsLwClKwT3~bzHP8o4tVpsllg~dkdLGmFi9a1uENmGcGxhXgbLQDh-6EYLSfP5xmPsBXdT7d46DoE2Qkf7SPGTS4vJf4THA4weJR7XtRHp90RiVHTDPsWi0N1Upr-z1U~Pz5fnuNFgUGoISvHJE~Grv5NkX8zhcbSkHZXh9QHCmAr7-2~2MjRxnjZBg8CcJBGbzKooP9UnpRYUXx9H3Stwn3m~QpA1zku000oOOvrtJeNbs7CrpnS5nOb0HM26q8UjcMMsD961Ql6MLSJwI6eM3TmlIh7bFA__&Key-Pair-Id=K204OQ5RWQVDLD
00020.wav,Chúng ta có thể có những người bạn sống ở một nơi xa tít mù tập. Điều kiện địa lý để có thể gặp nhau thì không có. Thế nhưng mà chúng ta vẫn chơi với nhau vẫn nói chuyện vẫn chia sẻ với nhau những mối quan tâm chung vẫn là chỗ dựa tinh thần của nhau. Đồng ý là việc mà chúng ta không có điều kiện để dành thời gian với nhau ở ngoài đời có thể là một thiệt thòi. Thế nhưng mà được cái này thì mất cái kia. Các bạn đã bao giờ cảm thấy thoải mái hơn khi mà chia sẻ những bí mật của mình với một người lạ chứ?,1,27.58,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/350/audio/audio.wav?Expires=1779855900&Signature=TVVL8fWqg~g3STR6QbxjNuFsea3oBKvuwjSk46MReT9tCar3Q1Hqm6rpRJWps~Hk0rQi~v-JY7NrxAmSZpeqk44W-3FvQULcUQMkvfqpXISn1zgGVdcmivmplrIrLXQRPzk-59ZeixZk0YDZjIU6yhSZru832WEaE6pg8FT4ZIgaHJPmABB0vzS3lJzpvjgRSY~Dql1NE6CCPkQGxhz-5IbVOfWx2kJZHauxX6YI5KPk24Hi3x8sUoBcWXwy2OzEDFw8RYjnaqKV6yzLVwXp1AtsfvAjdq8sZp5wJ13UyzpS65EuLMvGWiP9~tUrY~zNEvl0Dr1M-ppsEytW5b9F1A__&Key-Pair-Id=K204OQ5RWQVDLD
00021.wav,Bởi vì bạn biết là sẽ chẳng bao giờ có cái rủi ro của cái việc người đó đi kể chuyện của bạn cho người này người kia. Những cái người bạn cùng lớp những người quen chung của cả hai người. Và việc mà chúng ta không trực tiếp ở trong đời nhau trong bối cảnh ngoài đời cũng khiến cho chúng ta có ít dữ liệu về nhau hơn. Từ đó chúng ta có cảm giác người kia sẽ không đánh giá mình. Cảm giác thôi nhé chứ còn thực tế như nào thì phải tùy người tùy trường hợp và tùy hoàn cảnh nữa.,1,26.48,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/351/audio/audio.wav?Expires=1779855900&Signature=OTC1UrhotgWYjTtKkHmiYjwJzEkzMH~GzB9It9Xn5wkvyVl1zehF94vwfJGEzoa8WXNhZqP6PL04lhOfJ0hVYGY2xN5vx2SLDh54xRuSKCPr9GhEqvD7MXwUCZbLHVyGyGdqGyKFPrs8eN13c~0PY8bC6C-SGyEeeYTygNEGstjvr~hbFTw3e84U5nDGqc2kZbnzhibaZgz7iitY-aGqxO3rYAn6~tpW9mcaG3~-LIcCcc5izfjupjabpM76E1GNKubTR01oXpq22oCDP22fiSbdJKcB2x6HDL7qOn4SZT8Do~~IsR~J3OfkFZ42XV4PTvaQ0seh14ROg1hVBUhs3A__&Key-Pair-Id=K204OQ5RWQVDLD
00022.wav,Bây giờ nhìn lại và tổng kết lại thì những cái người hơi kiểu hỏi chấm mà mình gặp phải ở trên mạng thì nó thật là cũng không ít. Thế nhưng mà những mối quan hệ ngoài đời mà mình quen từ trên mạng xã hội thực ra là cũng rất là nhiều. Miễn là cái sự tương tác trao đổi giữa hai người là thật thì mạng xã hội cũng không phải là ảo. Theo mình là như vậy. Có nhiều người nói mạng xã hội là ảo nội dung là ảo con người là ảo các mối quan hệ cũng là ảo thì ý kiến của mình nó hơi khác một chút.,1,29.48,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/352/audio/audio.wav?Expires=1779855900&Signature=EDCrUA~gsSTq-I~ix6bO89zsergHX3Wi9MYi1Qryis0iCAdw5Vv3gEqLhXgPgSvSXimAq6GBl5bdU4MvfqrIM4~qTXdSX0kwQu4CEJOYR88wGGRauHTOdZNM6nFjLtDWWx2WifvwpWdOFqbDtYu-b3VfrGAfZ45HR-IpH2NhAtJcbXyn~xGk28w-mo3BDQh6e0h6L1-0E0K3~FyLl-TM~YqRSocF9axAA7mmzbKyDh4luPnMPt~jClrY2DKVLxsSpfbMgFjSVLx-AyT8W1~vDHaH4xaKujDzaUgPu6LHl1hFzImj5ByefViYNipoV1ZT9rHX7-ZtgrCMK~H5lBbDAg__&Key-Pair-Id=K204OQ5RWQVDLD
00023.wav,Mình không nghĩ nó là ảo. Tình trạng lừa đảo là có. Những cái sự khoe khoang ảo không có thật là có. Sự mạo danh người ta cũng là có. Mối quan hệ hời hợt cũng có luôn. Thế nhưng những cái vấn đề đó nó có mặt ở bất cứ đâu. Cả ngoài đời và ở trên mạng mà. Ở ngoài đời người ta vẫn đang lừa đảo nhau vẫn đang mạo danh nhau vẫn đang khoe khoang những thứ mà thực tế họ không có. Chẳng qua là môi trường mạng xã hội tạo điều kiện cho những chuyện đó xảy ra một cách dễ dàng hơn nữa.,1,28.42,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/353/audio/audio.wav?Expires=1779855900&Signature=faDeKfjUIxh72D-aQmDZUmVbFoFAzMyVANA9AxNxWZp2bS2aW5KAsqTVblldBReTUdwoZ3S6xMiOmheISf8nqMXGBiTLRoMUVWTWqyh~FASn5jyxT4C-pktXHHeJB4ol5MAcEcuJd76ZJ9qknad0j2yN~cIA7PW~4rHoAgMBrxzWl8RM8axJNi~AIWCyi~QTbnhn5HZ7eEpg-sqVWM93V4CiUncyuhUQoob0~spIJtRSPQNHaa96s~3DQ8fqoBOAp8FKP5E9zcKDq7Unp3rxJZ3nee6lFInHCbK9AbxnaqF3q~5FFn-WH3HPkTd1gwEGli-wMJ5Jk47lwTQ9tzy98w__&Key-Pair-Id=K204OQ5RWQVDLD
00024.wav,"Bởi vì ngay từ ban đầu nó đã tạo điều kiện cho chúng ta kết nối với nhau dễ dàng hơn. Khi mà một cây cầu được xây lên thì tất cả những cái chuyến đi đều có thể được di chuyển dễ dàng hơn. Bao gồm cả những chuyến đi tốt đẹp tuyệt vời như là đi học, đi làm đi gặp gỡ yêu đương đi giải quyết công chuyện hàng ngày. Những điều đó đồng nghĩa với việc những chuyến đi với mục đích mờ ám xấu xa cũng có thể di chuyển thuận lợi hơn. Vậy thì cái điều mà chúng ta cần nói không phải là Úi giời ơi xây cầu làm cái gì?",1,27.7,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/354/audio/audio.wav?Expires=1779855900&Signature=BWapkX0UPeoSbG6AycReEY-Lw-ZOZUyxNyJgEg0j3AXjL6RDw2XQMAsose1oc6lnN~FBQ8ktK8nukHuDQZ2PraUGvkN2Ic5enUlqUGahmnRbvLnwJlPKGT2GS-ogg4L3e3lymyFXTV9qMFI~jK1oVJdgRc0yuCJJw1WduSA9tZVksCOzAWIQ-ODHeDm2Sajh5bn-CdbUgfAwVMvoS9Hm-Bn9WQJs37vHQr766qugeoLlQc5yyOm5hoQDYM0hfZgTI52NL1WlRVCQFTKnD0KDHqAH2rxzJ0AXZ25-p9rcgBKuIM9lGWZD87gAXBJVmgl-D0ytnhWDZhq4OqrMEVDjoA__&Key-Pair-Id=K204OQ5RWQVDLD
00025.wav,Từ lúc có cái cầu biết bao nhiêu tệ nạn xảy ra cái cầu là cái thứ tai hại tôi sẽ bắt con tôi tránh thất ra 3 cái cầu cống nói chung là cứ bơi qua sông hoặc là đi thuyền là tốt nhất.,1,10.54,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/355/audio/audio.wav?Expires=1779855900&Signature=ajeW01TvIx7~jLT8oj~87RRjf3YBW19vAXIRE05sPlRP96MdKLnXpUHsdDvZH9qzwG9GIGWY04hi5adcUNW9YtbscrNc9WNx313ydzezGYLpri9lB7JwCZacAKowwqm~9naXamWIqz17E2O8D4PZ0xkmGZv8JsSLzPXzKjrKmjFKoep4xn1DdZVwAvGOp1FvqzwX73w~iB-2Im0XjoA4jm65hIgdvUaYXZKnnTSk7-ECiOZrpZl5hzEZQwbCbsydPBY3ruuLLeJjA0Z0-3OYk3vbk~Gl~9juRrk6A8vOz6jiOz-ByW0W3A5I~0UWptD0ScfpVjSe6~1R2FQWyWxLFA__&Key-Pair-Id=K204OQ5RWQVDLD
00026.wav,Thì khi mà chúng ta nhìn nhận cây cầu một cách khách quan ở vai trò của nó là công cụ kết nối điểm A với điểm B thì chúng ta sẽ đặt ra câu hỏi là ok bây giờ ta có công cụ hỗ trợ di chuyển là cây cầu làm thế nào để ta có thể đưa nó vào sử dụng để tận dụng được nhiều nhất những cái lợi của nó và hạn chế tối đa những cái rủi ro những cái vấn đề tiêu cực mà nó có thể phát sinh.,1,23.94,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/356/audio/audio.wav?Expires=1779855900&Signature=SV6~RmLsLAfjAe-yBIUZIvCe~fiKEhvphuDK8Ccc8j1fWQK2ZrJteESxvsrnyHAxuE0g6VWC7hN3P0mrRlk3d-3sDNHQvoDN5luLEWB0A3XRtLHort8FwyR8epAoGlGZY4H73jPDAArqOc5zDzCl8GMmDTrXC7qmgC0ZsNSzWIxjJbK2oqHYZUTGRAxiFXMBWIclG4E2M6JsLTgX8ddjBGaQAFNYdmuGtnuqqQrCPZCHEECKP-~-7IYpsgRfA1YBhK8oTLzrkoDfsa5RNmn575X5U-WdzNcul9fIm6078xaYK9JLnWVwrKPfm~x-dK3mJCysv3kGdAkrenkB-1ocQg__&Key-Pair-Id=K204OQ5RWQVDLD
00027.wav,Giờ lấy ví dụ giả sử mình là một người yêu thích may vá chẳng hạn đi thì thay vì ngày xưa nếu mà muốn có những người bạn may vá thì mình sẽ phải tìm hiểu xem là hàng xóm có ai may vá không rồi thì bạn bè người quen nếu may mắn thì mình sẽ có cho bản thân một nhóm may vá nhỏ nhỏ và người với nhau còn bây giờ thì sao?,1,18.62,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/357/audio/audio.wav?Expires=1779855900&Signature=OPt6v-Q1Ghf8g0aJbEeD25e0V1wfTGbtHjlvXzeT-O3bQ4Xotbq7YLfZBZ1wm~lpQyUx1upMxOCFdcdsKeQT9G2g5bFOfCfH3lcPcf7P~rB2SoYfoqEmPsADOL3ry44UMeLJXeRpRUZBUpfnIfILi~RqIvXtghZ9ovIwvmUf0EBqzEZmUdSG~caF-HtFjGrpy2gE-UI1LevF1-dmImoJhLNqCPTwCzdptvowT0b29d8rVSZZmypaBMAWkZFA2yH6gDYDbmJRNLXr9WkmFex8eVJ7iXsov3WvHGaNYHP92NfG6sIhm5qTSK225YcvCIAm41o1AZdOXlani6BUa1NEoA__&Key-Pair-Id=K204OQ5RWQVDLD
00028.wav,Tất cả những gì lên mạng tìm kiếm các cái hội nhóm yêu may vá thực sự sẽ chỉ mất vài phút thôi là mình đã có thể tham gia các nhóm và tiếp xúc với hàng trăm hàng ngàn người với cùng sở thích rồi. Quá là tiện đúng không? Ngoài đời làm sao mà mình dám hình dung cái việc ngồi may vá cùng mấy ngàn người mấy ngàn người có khi kiến cái sân vận động rồi nếu không phải là nhờ mạng xã hội thì làm sao mà mình có thể tiếp xúc với chừng ấy người?,1,25.5,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/358/audio/audio.wav?Expires=1779855900&Signature=XCT8vEudkgVgfzN7cQ32I4Y13IAaZ6wMqPaR3q2tTCgaxZrDdfBSmA-39OYkFnnXHfWxzjrmuYMpoE8TDQh-SvE22DtR5b1DWNIutjERiayjF4aaPtjq-TCUsgLgv9OFk4JTCs1Ejyg13816qRQrmgREdOLVlAiFkTi~RFqIQQ3Cecmo5rGtyNn-cCBf9VuZEeAlCOaW7yL6iyRMluA~jqVnBggMv0fH7wGYS0xrAcWmpNxjJjSXPp7zWrZeIi-qDD343FvXqQP-09DpCn7FHsXTGuiWTev-6KY9sNGyjWj9YXl8cbmzDJmVQElk8N6vmxgHUShFIVEVLHC3eYzPGA__&Key-Pair-Id=K204OQ5RWQVDLD
00029.wav,Nói tóm lại là thế giới bây giờ đã kết nối và chúng ta có rất là nhiều cơ hội cũng như là điều kiện để kết bạn. Thế thì một câu hỏi nữa là tại sao chúng ta vẫn cô đơn? Tại sao vẫn có rất là nhiều người cảm thấy khó kết bạn? Tại sao họ vẫn cảm thấy họ không có được một người bạn tốt? Những năm gần đây thì là cô đơn đã được công nhận là một vấn nạn toàn cầu. Thế tất nhiên là cái gì mang quy mô thế giới kiểu như thế cũng sẽ có rất là nhiều nguyên nhân phức tạp không thể gom vào mà nói mấy câu đơn giản chung chung được.,1,28.38,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/359/audio/audio.wav?Expires=1779855900&Signature=ZDZizFFSOEHoc6dFKqF6N935fmyhgojUclfv3XWGKjjPLBy6va4qyCLx8KKN2eoO6~oLELM4zBLoh0XZA~VymMopIu0BMO~GpzU65usHS98NhXhVCU538wzGjNQxtvrtxeqoUu0OXc4IMhfq2LxBjeq8FxJtqynkElcGQaJlxD2wW2HQVjXpIfEZ7ZdYmE7OVRMvJKRCFPFRudVu-0NpLwbB7udQmUQJqUdhAtxY87RKb7ZUNW9nYCRXxLYm9vKe0nVLcMEFDYamYP4fJGiMkywkRF7luaTrAyTqt~B96V2yjDOSTkq9dRI96AGvxPeSd8~6FACjOr2y39XZjezL5w__&Key-Pair-Id=K204OQ5RWQVDLD
